chip_id,scenario,fail_proba,suitable_proba,approve,truly_deployable
CHIP_00460,consumer_electronics,0.009,0.132,0,1
CHIP_00461,consumer_electronics,0.005,0.024,0,0
CHIP_00462,consumer_electronics,0.003,0.0,0,0
CHIP_00463,consumer_electronics,0.009,0.009,0,0
CHIP_00464,consumer_electronics,0.012,0.0,0,0
CHIP_00465,consumer_electronics,0.003,0.001,0,0
CHIP_00466,consumer_electronics,0.007,0.997,1,1
CHIP_00467,consumer_electronics,0.6,0.179,0,0
CHIP_00468,consumer_electronics,0.097,1.0,0,1
CHIP_00469,consumer_electronics,0.051,0.0,0,0
CHIP_00470,consumer_electronics,0.379,0.01,0,0
CHIP_00471,consumer_electronics,0.033,0.007,0,0
CHIP_00472,consumer_electronics,0.005,0.0,0,0
CHIP_00473,consumer_electronics,0.007,0.0,0,0
CHIP_00474,consumer_electronics,0.005,0.0,0,0
CHIP_00475,consumer_electronics,0.061,0.004,0,0
CHIP_00476,consumer_electronics,0.015,0.97,1,1
CHIP_00477,consumer_electronics,0.005,0.0,0,0
CHIP_00478,consumer_electronics,0.008,0.0,0,0
CHIP_00479,consumer_electronics,0.023,0.941,0,0
CHIP_00480,consumer_electronics,0.003,0.0,0,0
CHIP_00481,consumer_electronics,0.034,1.0,0,1
CHIP_00482,consumer_electronics,0.042,0.841,0,1
CHIP_00483,consumer_electronics,0.018,0.986,1,1
CHIP_00484,consumer_electronics,0.004,0.993,1,1
CHIP_00485,consumer_electronics,0.02,0.092,0,1
CHIP_00486,consumer_electronics,0.003,0.0,0,0
CHIP_00487,consumer_electronics,0.008,0.213,0,0
CHIP_00488,consumer_electronics,0.006,0.0,0,0
CHIP_00489,consumer_electronics,0.007,1.0,1,1
CHIP_00490,consumer_electronics,0.011,0.815,0,0
CHIP_00491,consumer_electronics,0.008,0.848,0,0
CHIP_00492,consumer_electronics,0.006,0.003,0,0
CHIP_00493,consumer_electronics,0.722,0.052,0,0
CHIP_00494,consumer_electronics,0.008,0.017,0,0
CHIP_00495,consumer_electronics,0.017,1.0,1,1
CHIP_00496,consumer_electronics,0.004,0.0,0,0
CHIP_00497,consumer_electronics,0.005,0.0,0,0
CHIP_00498,consumer_electronics,0.007,0.0,0,0
CHIP_00499,consumer_electronics,0.976,0.005,0,0
CHIP_00500,consumer_electronics,0.011,1.0,1,1
CHIP_00501,consumer_electronics,0.021,0.997,0,1
CHIP_00502,consumer_electronics,0.005,0.0,0,0
CHIP_00503,consumer_electronics,0.887,0.0,0,0
CHIP_00504,consumer_electronics,0.972,0.012,0,0
CHIP_00505,consumer_electronics,0.003,0.0,0,0
CHIP_00506,consumer_electronics,0.025,1.0,0,1
CHIP_00507,consumer_electronics,0.002,0.001,0,0
CHIP_00508,consumer_electronics,0.004,0.0,0,0
CHIP_00509,consumer_electronics,0.005,1.0,1,1
CHIP_00510,consumer_electronics,0.007,0.001,0,0
CHIP_00511,consumer_electronics,0.009,0.008,0,0
CHIP_00512,consumer_electronics,0.017,0.996,1,1
CHIP_00513,consumer_electronics,0.007,0.002,0,0
CHIP_00514,consumer_electronics,0.01,0.665,0,0
CHIP_00515,consumer_electronics,0.034,1.0,0,0
CHIP_00516,consumer_electronics,0.953,0.561,0,0
CHIP_00517,consumer_electronics,0.002,0.0,0,0
CHIP_00518,consumer_electronics,0.003,0.131,0,0
CHIP_00519,consumer_electronics,0.013,1.0,1,1
CHIP_00520,consumer_electronics,0.005,0.02,0,0
CHIP_00521,consumer_electronics,0.041,0.0,0,0
CHIP_00522,consumer_electronics,0.016,1.0,1,1
CHIP_00523,consumer_electronics,0.003,0.0,0,0
CHIP_00524,consumer_electronics,0.012,1.0,1,1
CHIP_00525,consumer_electronics,0.003,0.001,0,0
CHIP_00526,consumer_electronics,0.042,1.0,0,1
CHIP_00527,consumer_electronics,0.068,0.292,0,0
CHIP_00528,consumer_electronics,0.303,0.001,0,0
CHIP_00529,consumer_electronics,0.032,1.0,0,1
CHIP_00530,consumer_electronics,0.006,0.0,0,0
CHIP_00531,consumer_electronics,0.005,0.001,0,0
CHIP_00532,consumer_electronics,0.005,0.039,0,0
CHIP_00533,consumer_electronics,0.006,0.001,0,0
CHIP_00534,consumer_electronics,0.006,0.669,0,1
CHIP_00535,consumer_electronics,0.011,0.472,0,0
CHIP_00536,consumer_electronics,0.006,0.0,0,0
CHIP_00537,consumer_electronics,0.181,0.02,0,0
CHIP_00538,consumer_electronics,0.006,0.0,0,0
CHIP_00539,consumer_electronics,0.012,0.0,0,0
CHIP_00540,consumer_electronics,0.006,0.001,0,0
CHIP_00541,consumer_electronics,0.01,0.0,0,0
CHIP_00542,consumer_electronics,0.012,0.005,0,0
CHIP_00543,consumer_electronics,0.004,0.176,0,0
CHIP_00544,consumer_electronics,0.016,0.0,0,0
CHIP_00545,consumer_electronics,0.239,0.001,0,0
CHIP_00546,consumer_electronics,0.002,0.703,0,1
CHIP_00547,consumer_electronics,0.007,0.814,0,1
CHIP_00548,consumer_electronics,0.054,1.0,0,1
CHIP_00549,consumer_electronics,0.008,0.001,0,0
CHIP_00550,consumer_electronics,0.006,0.578,0,0
CHIP_00551,consumer_electronics,0.013,0.018,0,0
CHIP_00552,consumer_electronics,0.024,1.0,0,1
CHIP_00553,consumer_electronics,0.031,0.951,0,0
CHIP_00554,consumer_electronics,0.005,0.004,0,0
CHIP_00555,consumer_electronics,0.02,0.002,0,0
CHIP_00556,consumer_electronics,0.164,0.006,0,0
CHIP_00557,consumer_electronics,0.013,0.007,0,0
CHIP_00558,consumer_electronics,0.009,0.0,0,0
CHIP_00559,consumer_electronics,0.024,0.0,0,0
CHIP_00560,consumer_electronics,0.003,0.0,0,0
CHIP_00561,consumer_electronics,0.005,0.135,0,1
CHIP_00562,consumer_electronics,0.004,0.972,1,1
CHIP_00563,consumer_electronics,0.013,0.001,0,0
CHIP_00564,consumer_electronics,0.014,0.001,0,0
CHIP_00565,consumer_electronics,0.04,0.999,0,1
CHIP_00566,consumer_electronics,0.212,0.0,0,0
CHIP_00567,consumer_electronics,0.006,0.0,0,0
CHIP_00568,consumer_electronics,0.005,0.001,0,0
CHIP_00569,consumer_electronics,0.006,0.0,0,0
CHIP_00570,consumer_electronics,0.002,0.001,0,0
CHIP_00571,consumer_electronics,0.003,0.004,0,0
CHIP_00572,consumer_electronics,0.005,0.0,0,0
CHIP_00573,consumer_electronics,0.008,0.01,0,0
CHIP_00574,consumer_electronics,0.004,0.999,1,1
CHIP_00575,consumer_electronics,0.004,0.001,0,0
CHIP_00576,consumer_electronics,0.021,1.0,0,1
CHIP_00577,consumer_electronics,0.008,0.962,0,0
CHIP_00578,consumer_electronics,0.009,0.0,0,0
CHIP_00579,consumer_electronics,0.004,0.001,0,0
CHIP_00580,consumer_electronics,0.008,0.161,0,0
CHIP_00581,consumer_electronics,0.084,0.0,0,0
CHIP_00582,consumer_electronics,0.01,0.094,0,1
CHIP_00583,consumer_electronics,0.007,0.0,0,0
CHIP_00584,consumer_electronics,0.986,0.001,0,0
CHIP_00585,consumer_electronics,0.635,0.792,0,0
CHIP_00586,consumer_electronics,0.01,0.706,0,1
CHIP_00587,consumer_electronics,0.004,0.0,0,0
CHIP_00588,consumer_electronics,0.003,0.995,1,1
CHIP_00589,consumer_electronics,0.015,1.0,1,1
CHIP_00590,consumer_electronics,0.009,0.214,0,0
CHIP_00591,consumer_electronics,0.014,0.004,0,0
CHIP_00592,consumer_electronics,0.108,0.994,0,1
CHIP_00593,consumer_electronics,0.008,0.0,0,0
CHIP_00594,consumer_electronics,0.006,0.002,0,0
CHIP_00595,consumer_electronics,0.007,0.0,0,0
CHIP_00596,consumer_electronics,0.005,0.006,0,0
CHIP_00597,consumer_electronics,0.007,0.961,0,1
CHIP_00598,consumer_electronics,0.925,0.484,0,0
CHIP_00599,consumer_electronics,0.005,0.0,0,0
CHIP_00600,consumer_electronics,0.022,0.003,0,0
CHIP_00601,consumer_electronics,0.005,0.0,0,0
CHIP_00602,consumer_electronics,0.013,1.0,1,1
CHIP_00603,consumer_electronics,0.006,0.0,0,0
CHIP_00604,consumer_electronics,0.003,0.0,0,0
CHIP_00605,consumer_electronics,0.026,0.998,0,1
CHIP_00606,consumer_electronics,0.026,1.0,0,0
CHIP_00607,consumer_electronics,0.011,0.999,1,1
CHIP_00608,consumer_electronics,0.005,0.0,0,0
CHIP_00609,consumer_electronics,0.015,0.467,0,1
CHIP_00610,consumer_electronics,0.002,0.0,0,0
CHIP_00611,consumer_electronics,0.803,0.968,0,0
CHIP_00612,consumer_electronics,0.007,0.0,0,0
CHIP_00613,consumer_electronics,0.051,0.001,0,0
CHIP_00614,consumer_electronics,0.015,0.001,0,0
CHIP_00615,consumer_electronics,0.86,0.001,0,0
CHIP_00616,consumer_electronics,0.011,1.0,1,1
CHIP_00617,consumer_electronics,0.008,0.001,0,0
CHIP_00618,consumer_electronics,0.781,0.027,0,0
CHIP_00619,consumer_electronics,0.019,0.918,0,1
CHIP_00620,consumer_electronics,0.004,0.0,0,0
CHIP_00621,consumer_electronics,0.005,0.994,1,1
CHIP_00622,consumer_electronics,0.003,0.917,0,1
CHIP_00623,consumer_electronics,0.004,0.004,0,0
CHIP_00624,consumer_electronics,0.012,1.0,1,1
CHIP_00625,consumer_electronics,0.009,0.0,0,0
CHIP_00626,consumer_electronics,0.003,0.0,0,0
CHIP_00627,consumer_electronics,0.025,0.876,0,1
CHIP_00628,consumer_electronics,0.017,0.0,0,0
CHIP_00629,consumer_electronics,0.008,0.0,0,0
CHIP_00630,consumer_electronics,0.975,1.0,0,0
CHIP_00631,consumer_electronics,0.014,0.993,1,1
CHIP_00632,consumer_electronics,0.006,0.0,0,0
CHIP_00633,consumer_electronics,0.014,0.0,0,0
CHIP_00634,consumer_electronics,0.002,0.005,0,0
CHIP_00635,consumer_electronics,0.003,0.001,0,0
CHIP_00636,consumer_electronics,0.005,0.001,0,0
CHIP_00637,consumer_electronics,0.004,0.0,0,0
CHIP_00638,consumer_electronics,0.01,0.999,1,1
CHIP_00639,consumer_electronics,0.017,0.0,0,0
CHIP_00640,consumer_electronics,0.006,0.0,0,0
CHIP_00641,consumer_electronics,0.259,0.999,0,0
CHIP_00642,consumer_electronics,0.012,1.0,1,1
CHIP_00643,consumer_electronics,0.006,0.037,0,0
CHIP_00644,consumer_electronics,0.007,0.0,0,0
CHIP_00645,consumer_electronics,0.008,0.0,0,0
CHIP_00646,consumer_electronics,0.01,0.943,0,1
CHIP_00647,consumer_electronics,0.01,0.0,0,0
CHIP_00648,consumer_electronics,0.005,0.0,0,0
CHIP_00649,consumer_electronics,0.013,0.001,0,0
CHIP_00650,consumer_electronics,0.012,1.0,1,1
CHIP_00651,consumer_electronics,0.004,0.002,0,0
CHIP_00652,consumer_electronics,0.276,1.0,0,0
CHIP_00653,consumer_electronics,0.005,0.549,0,1
CHIP_00654,consumer_electronics,0.018,0.001,0,0
CHIP_00655,consumer_electronics,0.003,0.997,1,1
CHIP_00656,consumer_electronics,0.007,0.003,0,0
CHIP_00657,consumer_electronics,0.015,1.0,1,1
CHIP_00658,consumer_electronics,0.013,1.0,1,1
CHIP_00659,consumer_electronics,0.006,0.0,0,0
CHIP_00660,consumer_electronics,0.692,0.0,0,0
CHIP_00661,consumer_electronics,0.003,0.999,1,1
CHIP_00662,consumer_electronics,0.01,0.002,0,0
CHIP_00663,consumer_electronics,0.004,0.973,1,1
CHIP_00664,consumer_electronics,0.006,0.0,0,0
CHIP_00665,consumer_electronics,0.012,0.0,0,0
CHIP_00666,consumer_electronics,0.004,0.001,0,0
CHIP_00667,consumer_electronics,0.005,0.181,0,0
CHIP_00668,consumer_electronics,0.014,0.0,0,0
CHIP_00669,consumer_electronics,0.011,0.0,0,0
CHIP_00670,consumer_electronics,0.011,0.012,0,0
CHIP_00671,consumer_electronics,0.027,0.004,0,0
CHIP_00672,consumer_electronics,0.004,0.996,1,1
CHIP_00673,consumer_electronics,0.014,0.001,0,0
CHIP_00674,consumer_electronics,0.005,0.002,0,0
CHIP_00675,consumer_electronics,0.004,0.001,0,0
CHIP_00676,consumer_electronics,0.014,1.0,1,1
CHIP_00677,consumer_electronics,0.01,1.0,1,1
CHIP_00678,consumer_electronics,0.058,0.999,0,0
CHIP_00679,consumer_electronics,0.007,0.001,0,0
CHIP_00680,consumer_electronics,0.034,0.964,0,1
CHIP_00681,consumer_electronics,0.705,0.993,0,1
CHIP_00682,consumer_electronics,0.036,0.992,0,1
CHIP_00683,consumer_electronics,0.006,0.999,1,1
CHIP_00684,consumer_electronics,0.003,0.015,0,0
CHIP_00685,consumer_electronics,0.006,0.001,0,0
CHIP_00686,consumer_electronics,0.014,0.012,0,0
CHIP_00687,consumer_electronics,0.014,1.0,1,1
CHIP_00688,consumer_electronics,0.188,0.0,0,0
CHIP_00689,consumer_electronics,0.002,0.0,0,0
CHIP_00690,consumer_electronics,0.03,1.0,0,1
CHIP_00691,consumer_electronics,0.007,0.0,0,0
CHIP_00692,consumer_electronics,0.012,0.786,0,1
CHIP_00693,consumer_electronics,0.005,0.0,0,0
CHIP_00694,consumer_electronics,0.003,0.002,0,0
CHIP_00695,consumer_electronics,0.004,0.0,0,0
CHIP_00696,consumer_electronics,0.005,0.0,0,0
CHIP_00697,consumer_electronics,0.009,0.039,0,0
CHIP_00698,consumer_electronics,0.003,0.002,0,0
CHIP_00699,consumer_electronics,0.007,0.006,0,0
CHIP_00700,consumer_electronics,0.012,0.999,1,1
CHIP_00701,consumer_electronics,0.744,0.0,0,0
CHIP_00702,consumer_electronics,0.003,0.0,0,0
CHIP_00703,consumer_electronics,0.004,0.568,0,1
CHIP_00704,consumer_electronics,0.019,0.997,1,1
CHIP_00705,consumer_electronics,0.005,0.0,0,0
CHIP_00706,consumer_electronics,0.013,0.004,0,0
CHIP_00707,consumer_electronics,0.003,0.018,0,0
CHIP_00708,consumer_electronics,0.028,0.909,0,1
CHIP_00709,consumer_electronics,0.041,0.915,0,1
CHIP_00710,consumer_electronics,0.005,1.0,1,1
CHIP_00711,consumer_electronics,0.013,0.003,0,0
CHIP_00712,consumer_electronics,0.009,0.001,0,0
CHIP_00713,consumer_electronics,0.003,0.001,0,0
CHIP_00714,consumer_electronics,0.006,0.332,0,0
CHIP_00715,consumer_electronics,0.006,0.003,0,0
CHIP_00716,consumer_electronics,0.005,0.0,0,0
CHIP_00717,consumer_electronics,0.008,0.001,0,0
CHIP_00718,consumer_electronics,0.003,0.001,0,0
CHIP_00719,consumer_electronics,0.003,0.0,0,0
CHIP_00720,consumer_electronics,0.021,0.634,0,1
CHIP_00721,consumer_electronics,0.02,0.989,0,1
CHIP_00722,consumer_electronics,0.007,0.001,0,0
CHIP_00723,consumer_electronics,0.008,0.0,0,0
CHIP_00724,consumer_electronics,0.009,0.005,0,0
CHIP_00725,consumer_electronics,0.012,0.072,0,0
CHIP_00726,consumer_electronics,0.005,0.027,0,0
CHIP_00727,consumer_electronics,0.015,0.979,1,1
CHIP_00728,consumer_electronics,0.004,0.0,0,0
CHIP_00729,consumer_electronics,0.004,0.0,0,0
CHIP_00730,consumer_electronics,0.006,0.148,0,0
CHIP_00731,consumer_electronics,0.008,0.154,0,1
CHIP_00732,consumer_electronics,0.004,0.0,0,0
CHIP_00733,consumer_electronics,0.005,0.87,0,1
CHIP_00734,consumer_electronics,0.003,0.048,0,0
CHIP_00735,consumer_electronics,0.003,0.001,0,0
CHIP_00736,consumer_electronics,0.021,0.022,0,0
CHIP_00737,consumer_electronics,0.033,0.998,0,1
CHIP_00738,consumer_electronics,0.01,0.0,0,0
CHIP_00739,consumer_electronics,0.014,0.0,0,0
CHIP_00740,consumer_electronics,0.014,1.0,1,1
CHIP_00741,consumer_electronics,0.014,1.0,1,1
CHIP_00742,consumer_electronics,0.025,0.007,0,0
CHIP_00743,consumer_electronics,0.005,0.002,0,0
CHIP_00744,consumer_electronics,0.002,0.082,0,1
CHIP_00745,consumer_electronics,0.026,0.005,0,0
CHIP_00746,consumer_electronics,0.026,1.0,0,1
CHIP_00747,consumer_electronics,0.02,0.994,1,1
CHIP_00748,consumer_electronics,0.005,0.0,0,0
CHIP_00749,consumer_electronics,0.005,0.0,0,0
CHIP_00750,consumer_electronics,0.005,0.0,0,0
CHIP_00751,consumer_electronics,0.012,0.268,0,0
CHIP_00752,consumer_electronics,0.004,0.0,0,0
CHIP_00753,consumer_electronics,0.649,0.841,0,0
CHIP_00754,consumer_electronics,0.289,1.0,0,1
CHIP_00755,consumer_electronics,0.015,1.0,1,1
CHIP_00756,consumer_electronics,0.006,0.0,0,0
CHIP_00757,consumer_electronics,0.023,0.046,0,0
CHIP_00758,consumer_electronics,0.022,1.0,0,1
CHIP_00759,consumer_electronics,0.008,0.073,0,0
CHIP_00760,consumer_electronics,0.058,0.203,0,0
CHIP_00761,consumer_electronics,0.862,1.0,0,0
CHIP_00762,consumer_electronics,0.008,0.641,0,0
CHIP_00763,consumer_electronics,0.014,1.0,1,0
CHIP_00764,consumer_electronics,0.003,0.979,1,1
CHIP_00765,consumer_electronics,0.003,0.001,0,0
CHIP_00766,consumer_electronics,0.003,0.0,0,0
CHIP_00767,consumer_electronics,0.006,0.002,0,0
CHIP_00768,consumer_electronics,0.005,0.001,0,0
CHIP_00769,consumer_electronics,0.048,1.0,0,1
CHIP_00770,consumer_electronics,0.013,1.0,1,1
CHIP_00771,consumer_electronics,0.018,0.967,0,1
CHIP_00772,consumer_electronics,0.003,0.001,0,0
CHIP_00773,consumer_electronics,0.013,1.0,1,1
CHIP_00774,consumer_electronics,0.013,0.995,1,1
CHIP_00775,consumer_electronics,0.404,0.018,0,0
CHIP_00776,consumer_electronics,0.006,0.657,0,1
CHIP_00777,consumer_electronics,0.014,0.327,0,0
CHIP_00778,consumer_electronics,0.014,0.0,0,0
CHIP_00779,consumer_electronics,0.004,0.0,0,0
CHIP_00780,consumer_electronics,0.004,0.001,0,0
CHIP_00781,consumer_electronics,0.007,0.001,0,0
CHIP_00782,consumer_electronics,0.045,0.106,0,0
CHIP_00783,consumer_electronics,0.018,0.025,0,0
CHIP_00784,consumer_electronics,0.004,1.0,1,1
CHIP_00785,consumer_electronics,0.007,0.001,0,0
CHIP_00786,consumer_electronics,0.004,0.0,0,0
CHIP_00787,consumer_electronics,0.004,0.0,0,0
CHIP_00788,consumer_electronics,0.004,0.018,0,0
CHIP_00789,consumer_electronics,0.007,0.018,0,0
CHIP_00790,consumer_electronics,0.006,0.446,0,0
CHIP_00791,consumer_electronics,0.004,0.0,0,0
CHIP_00792,consumer_electronics,0.018,1.0,1,1
CHIP_00793,consumer_electronics,0.01,0.45,0,1
CHIP_00794,consumer_electronics,0.004,0.001,0,0
CHIP_00795,consumer_electronics,0.006,0.402,0,0
CHIP_00796,consumer_electronics,0.017,0.011,0,0
CHIP_00797,consumer_electronics,0.01,0.504,0,0
CHIP_00798,consumer_electronics,0.013,1.0,1,1
CHIP_00799,consumer_electronics,0.007,0.966,0,1
CHIP_00800,consumer_electronics,0.003,0.693,0,1
CHIP_00801,consumer_electronics,0.008,0.046,0,0
CHIP_00802,consumer_electronics,0.007,0.001,0,0
CHIP_00803,consumer_electronics,0.004,0.0,0,0
CHIP_00804,consumer_electronics,0.025,1.0,0,1
CHIP_00805,consumer_electronics,0.03,0.007,0,0
CHIP_00806,consumer_electronics,0.008,0.73,0,1
CHIP_00807,consumer_electronics,0.014,0.0,0,0
CHIP_00808,consumer_electronics,0.003,0.017,0,0
CHIP_00809,consumer_electronics,0.004,0.0,0,0
CHIP_00810,consumer_electronics,0.005,0.0,0,0
CHIP_00811,consumer_electronics,0.013,0.994,1,1
CHIP_00812,consumer_electronics,0.007,0.069,0,0
CHIP_00813,consumer_electronics,0.003,0.0,0,0
CHIP_00814,consumer_electronics,0.004,0.727,0,1
CHIP_00815,consumer_electronics,0.005,0.001,0,0
CHIP_00816,consumer_electronics,0.006,0.0,0,0
CHIP_00817,consumer_electronics,0.004,0.001,0,0
CHIP_00818,consumer_electronics,0.017,0.002,0,0
CHIP_00819,consumer_electronics,0.013,0.0,0,0
CHIP_00820,consumer_electronics,0.981,0.0,0,0
CHIP_00821,consumer_electronics,0.021,0.999,0,1
CHIP_00822,consumer_electronics,0.004,0.002,0,0
CHIP_00823,consumer_electronics,0.017,0.001,0,0
CHIP_00824,consumer_electronics,0.011,0.0,0,0
CHIP_00825,consumer_electronics,0.003,0.997,1,1
CHIP_00826,consumer_electronics,0.004,0.925,0,1
CHIP_00827,consumer_electronics,0.013,0.002,0,0
CHIP_00828,consumer_electronics,0.017,0.998,1,1
CHIP_00829,consumer_electronics,0.019,0.0,0,0
CHIP_00830,consumer_electronics,0.023,0.0,0,0
CHIP_00831,consumer_electronics,0.061,1.0,0,1
CHIP_00832,consumer_electronics,0.004,0.0,0,0
CHIP_00833,consumer_electronics,0.003,0.0,0,0
CHIP_00834,consumer_electronics,0.006,0.0,0,0
CHIP_00835,consumer_electronics,0.006,0.0,0,0
CHIP_00836,consumer_electronics,0.002,0.0,0,0
CHIP_00837,consumer_electronics,0.01,1.0,1,1
CHIP_00838,consumer_electronics,0.028,1.0,0,1
CHIP_00839,consumer_electronics,0.005,0.999,1,1
CHIP_00840,consumer_electronics,0.069,1.0,0,1
CHIP_00841,consumer_electronics,0.991,0.0,0,0
CHIP_00842,consumer_electronics,0.015,1.0,1,1
CHIP_00843,consumer_electronics,0.005,0.0,0,0
CHIP_00844,consumer_electronics,0.004,0.001,0,0
CHIP_00845,consumer_electronics,0.005,0.41,0,0
CHIP_00846,consumer_electronics,0.023,1.0,0,1
CHIP_00847,consumer_electronics,0.013,0.067,0,1
CHIP_00848,consumer_electronics,0.004,0.122,0,0
CHIP_00849,consumer_electronics,0.053,1.0,0,1
CHIP_00850,consumer_electronics,0.002,0.0,0,0
CHIP_00851,consumer_electronics,0.005,0.0,0,0
CHIP_00852,consumer_electronics,0.016,0.998,1,1
CHIP_00853,consumer_electronics,0.008,0.001,0,0
CHIP_00854,consumer_electronics,0.003,0.001,0,0
CHIP_00855,consumer_electronics,0.004,0.0,0,0
CHIP_00856,consumer_electronics,0.618,0.981,0,0
CHIP_00857,consumer_electronics,0.023,0.0,0,0
CHIP_00858,consumer_electronics,0.004,0.001,0,0
CHIP_00859,consumer_electronics,0.013,0.002,0,0
CHIP_00860,consumer_electronics,0.004,0.003,0,0
CHIP_00861,consumer_electronics,0.006,0.0,0,0
CHIP_00862,consumer_electronics,0.003,0.0,0,0
CHIP_00863,consumer_electronics,0.011,0.0,0,0
CHIP_00864,consumer_electronics,0.004,0.003,0,0
CHIP_00865,consumer_electronics,0.01,0.002,0,0
CHIP_00866,consumer_electronics,0.008,0.0,0,0
CHIP_00867,consumer_electronics,0.007,0.008,0,0
CHIP_00868,consumer_electronics,0.801,0.0,0,0
CHIP_00869,consumer_electronics,0.004,0.024,0,0
CHIP_00870,consumer_electronics,0.004,0.196,0,1
CHIP_00871,consumer_electronics,0.009,0.0,0,0
CHIP_00872,consumer_electronics,0.017,1.0,1,1
CHIP_00873,consumer_electronics,0.005,0.987,1,1
CHIP_00874,consumer_electronics,0.066,0.0,0,0
CHIP_00875,consumer_electronics,0.007,0.0,0,0
CHIP_00876,consumer_electronics,0.006,0.0,0,0
CHIP_00877,consumer_electronics,0.002,0.904,0,1
CHIP_00878,consumer_electronics,0.003,0.004,0,0
CHIP_00879,consumer_electronics,0.005,0.574,0,1
CHIP_00880,consumer_electronics,0.031,0.206,0,0
CHIP_00881,consumer_electronics,0.164,1.0,0,1
CHIP_00882,consumer_electronics,0.032,0.0,0,0
CHIP_00883,consumer_electronics,0.013,0.0,0,0
CHIP_00884,consumer_electronics,0.004,0.0,0,0
CHIP_00885,consumer_electronics,0.003,0.903,0,1
CHIP_00886,consumer_electronics,0.093,1.0,0,0
CHIP_00887,consumer_electronics,0.005,0.0,0,0
CHIP_00888,consumer_electronics,0.039,0.002,0,0
CHIP_00889,consumer_electronics,0.011,0.0,0,0
CHIP_00890,consumer_electronics,0.003,0.0,0,0
CHIP_00891,consumer_electronics,0.01,0.0,0,0
CHIP_00892,consumer_electronics,0.005,0.997,1,1
CHIP_00893,consumer_electronics,0.004,0.574,0,0
CHIP_00894,consumer_electronics,0.003,0.001,0,0
CHIP_00895,consumer_electronics,0.012,0.998,1,1
CHIP_00896,consumer_electronics,0.004,0.647,0,1
CHIP_00897,consumer_electronics,0.004,0.0,0,0
CHIP_00898,consumer_electronics,0.014,0.99,1,1
CHIP_00899,consumer_electronics,0.02,0.0,0,0
CHIP_00900,consumer_electronics,0.004,0.988,1,1
CHIP_00901,consumer_electronics,0.007,0.001,0,0
CHIP_00902,consumer_electronics,0.003,0.999,1,1
CHIP_00903,consumer_electronics,0.019,1.0,1,1
CHIP_00904,consumer_electronics,0.003,0.0,0,0
CHIP_00905,consumer_electronics,0.012,0.97,1,0
CHIP_00906,consumer_electronics,0.004,0.508,0,1
CHIP_00907,consumer_electronics,0.006,0.0,0,0
CHIP_00908,consumer_electronics,0.004,0.999,1,1
CHIP_00909,consumer_electronics,0.008,0.0,0,0
CHIP_00910,consumer_electronics,0.004,0.0,0,0
CHIP_00911,consumer_electronics,0.011,0.993,1,1
CHIP_00912,consumer_electronics,0.018,0.593,0,1
CHIP_00913,consumer_electronics,0.004,0.002,0,0
CHIP_00914,consumer_electronics,0.026,0.997,0,1
