chip_id,application_scenario,compatibility_score,compatibility_level
CHIP_00526,consumer_electronics,100.0,compatible
CHIP_00527,consumer_electronics,66.95,marginal
CHIP_00528,consumer_electronics,56.81,marginal
CHIP_00529,consumer_electronics,93.53,compatible
CHIP_00530,consumer_electronics,53.8,marginal
CHIP_00531,consumer_electronics,52.91,marginal
CHIP_00532,consumer_electronics,68.12,marginal
CHIP_00533,consumer_electronics,60.53,marginal
CHIP_00534,consumer_electronics,71.65,compatible
CHIP_00535,consumer_electronics,66.14,marginal
CHIP_00536,consumer_electronics,39.92,incompatible
CHIP_00537,consumer_electronics,60.38,marginal
CHIP_00538,consumer_electronics,33.09,incompatible
CHIP_00539,consumer_electronics,57.48,marginal
CHIP_00540,consumer_electronics,47.86,incompatible
CHIP_00541,consumer_electronics,52.09,marginal
CHIP_00542,consumer_electronics,64.58,marginal
CHIP_00543,consumer_electronics,68.63,marginal
CHIP_00544,consumer_electronics,52.14,marginal
CHIP_00545,consumer_electronics,45.21,incompatible
CHIP_00546,consumer_electronics,71.57,compatible
CHIP_00547,consumer_electronics,72.76,compatible
CHIP_00548,consumer_electronics,85.54,compatible
CHIP_00549,consumer_electronics,67.86,marginal
CHIP_00550,consumer_electronics,68.88,marginal
CHIP_00551,consumer_electronics,61.22,marginal
CHIP_00552,consumer_electronics,81.66,compatible
CHIP_00553,consumer_electronics,77.9,compatible
CHIP_00554,consumer_electronics,65.61,marginal
CHIP_00555,consumer_electronics,64.95,marginal
CHIP_00556,consumer_electronics,61.65,marginal
CHIP_00557,consumer_electronics,62.76,marginal
CHIP_00558,consumer_electronics,29.67,incompatible
CHIP_00559,consumer_electronics,47.23,incompatible
CHIP_00560,consumer_electronics,58.35,marginal
CHIP_00561,consumer_electronics,72.19,compatible
CHIP_00562,consumer_electronics,77.69,compatible
CHIP_00563,consumer_electronics,56.59,marginal
CHIP_00564,consumer_electronics,62.57,marginal
CHIP_00565,consumer_electronics,79.62,compatible
CHIP_00566,consumer_electronics,40.44,incompatible
CHIP_00567,consumer_electronics,55.51,marginal
CHIP_00568,consumer_electronics,62.23,marginal
CHIP_00569,consumer_electronics,47.75,incompatible
CHIP_00570,consumer_electronics,43.36,incompatible
CHIP_00571,consumer_electronics,62.09,marginal
CHIP_00572,consumer_electronics,59.5,marginal
CHIP_00573,consumer_electronics,64.56,marginal
CHIP_00574,consumer_electronics,77.55,compatible
CHIP_00575,consumer_electronics,48.63,incompatible
CHIP_00576,consumer_electronics,92.29,compatible
CHIP_00577,consumer_electronics,69.81,marginal
CHIP_00578,consumer_electronics,55.57,marginal
CHIP_00579,consumer_electronics,60.89,marginal
CHIP_00580,consumer_electronics,60.9,marginal
CHIP_00581,consumer_electronics,28.93,incompatible
CHIP_00582,consumer_electronics,70.83,compatible
CHIP_00583,consumer_electronics,24.68,incompatible
CHIP_00584,consumer_electronics,44.36,incompatible
CHIP_00585,consumer_electronics,64.55,marginal
CHIP_00586,consumer_electronics,71.16,compatible
CHIP_00587,consumer_electronics,50.88,marginal
CHIP_00588,consumer_electronics,75.86,compatible
CHIP_00589,consumer_electronics,96.4,compatible
CHIP_00590,consumer_electronics,67.65,marginal
CHIP_00591,consumer_electronics,63.89,marginal
CHIP_00592,consumer_electronics,85.49,compatible
CHIP_00593,consumer_electronics,23.83,incompatible
CHIP_00594,consumer_electronics,55.05,marginal
CHIP_00595,consumer_electronics,57.03,marginal
CHIP_00596,consumer_electronics,65.25,marginal
CHIP_00597,consumer_electronics,72.94,compatible
CHIP_00598,consumer_electronics,70.53,compatible
CHIP_00599,consumer_electronics,37.06,incompatible
CHIP_00600,consumer_electronics,64.83,marginal
CHIP_00601,consumer_electronics,52.28,marginal
CHIP_00602,consumer_electronics,85.99,compatible
CHIP_00603,consumer_electronics,48.91,incompatible
CHIP_00604,consumer_electronics,54.75,marginal
CHIP_00605,consumer_electronics,77.64,compatible
CHIP_00606,consumer_electronics,82.77,compatible
CHIP_00607,consumer_electronics,81.68,compatible
CHIP_00608,consumer_electronics,21.87,incompatible
CHIP_00609,consumer_electronics,70.76,compatible
CHIP_00610,consumer_electronics,43.03,incompatible
CHIP_00611,consumer_electronics,73.55,compatible
CHIP_00612,consumer_electronics,17.5,incompatible
CHIP_00613,consumer_electronics,54.44,marginal
CHIP_00614,consumer_electronics,52.98,marginal
CHIP_00615,consumer_electronics,50.19,marginal
CHIP_00616,consumer_electronics,81.28,compatible
CHIP_00617,consumer_electronics,63.22,marginal
CHIP_00618,consumer_electronics,66.79,marginal
CHIP_00619,consumer_electronics,77.37,compatible
CHIP_00620,consumer_electronics,45.88,incompatible
CHIP_00621,consumer_electronics,79.19,compatible
CHIP_00622,consumer_electronics,76.04,compatible
CHIP_00623,consumer_electronics,62.72,marginal
CHIP_00624,consumer_electronics,80.27,compatible
CHIP_00625,consumer_electronics,38.3,incompatible
CHIP_00626,consumer_electronics,47.03,incompatible
CHIP_00627,consumer_electronics,77.44,compatible
CHIP_00628,consumer_electronics,58.81,marginal
CHIP_00629,consumer_electronics,39.77,incompatible
CHIP_00630,consumer_electronics,100.0,compatible
CHIP_00631,consumer_electronics,84.69,compatible
CHIP_00632,consumer_electronics,55.17,marginal
CHIP_00633,consumer_electronics,20.93,incompatible
CHIP_00634,consumer_electronics,63.53,marginal
CHIP_00635,consumer_electronics,60.05,marginal
CHIP_00636,consumer_electronics,57.63,marginal
CHIP_00637,consumer_electronics,40.33,incompatible
CHIP_00638,consumer_electronics,82.86,compatible
CHIP_00639,consumer_electronics,54.84,marginal
CHIP_00640,consumer_electronics,47.78,incompatible
CHIP_00641,consumer_electronics,88.05,compatible
CHIP_00642,consumer_electronics,100.0,compatible
CHIP_00643,consumer_electronics,65.06,marginal
CHIP_00644,consumer_electronics,46.03,incompatible
CHIP_00645,consumer_electronics,40.8,incompatible
CHIP_00646,consumer_electronics,73.45,compatible
CHIP_00647,consumer_electronics,22.89,incompatible
CHIP_00648,consumer_electronics,63.27,marginal
CHIP_00649,consumer_electronics,47.76,incompatible
CHIP_00650,consumer_electronics,92.53,compatible
CHIP_00651,consumer_electronics,63.05,marginal
CHIP_00652,consumer_electronics,88.78,compatible
CHIP_00653,consumer_electronics,71.06,compatible
CHIP_00654,consumer_electronics,55.36,marginal
CHIP_00655,consumer_electronics,76.57,compatible
CHIP_00656,consumer_electronics,65.21,marginal
CHIP_00657,consumer_electronics,83.18,compatible
CHIP_00658,consumer_electronics,83.38,compatible
CHIP_00659,consumer_electronics,39.01,incompatible
CHIP_00660,consumer_electronics,20.78,incompatible
CHIP_00661,consumer_electronics,82.35,compatible
CHIP_00662,consumer_electronics,54.48,marginal
CHIP_00663,consumer_electronics,78.01,compatible
CHIP_00664,consumer_electronics,43.64,incompatible
CHIP_00665,consumer_electronics,30.96,incompatible
CHIP_00666,consumer_electronics,51.8,marginal
CHIP_00667,consumer_electronics,67.27,marginal
CHIP_00668,consumer_electronics,56.02,marginal
CHIP_00669,consumer_electronics,17.49,incompatible
CHIP_00670,consumer_electronics,65.13,marginal
CHIP_00671,consumer_electronics,63.43,marginal
CHIP_00672,consumer_electronics,83.69,compatible
CHIP_00673,consumer_electronics,51.53,marginal
CHIP_00674,consumer_electronics,44.34,incompatible
CHIP_00675,consumer_electronics,50.76,marginal
CHIP_00676,consumer_electronics,100.0,compatible
CHIP_00677,consumer_electronics,77.84,compatible
CHIP_00678,consumer_electronics,83.18,compatible
CHIP_00679,consumer_electronics,42.86,incompatible
CHIP_00680,consumer_electronics,71.76,compatible
CHIP_00681,consumer_electronics,80.95,compatible
CHIP_00682,consumer_electronics,75.86,compatible
CHIP_00683,consumer_electronics,82.75,compatible
CHIP_00684,consumer_electronics,68.93,marginal
CHIP_00685,consumer_electronics,53.59,marginal
CHIP_00686,consumer_electronics,65.24,marginal
CHIP_00687,consumer_electronics,100.0,compatible
CHIP_00688,consumer_electronics,37.12,incompatible
CHIP_00689,consumer_electronics,48.05,incompatible
CHIP_00690,consumer_electronics,88.08,compatible
CHIP_00691,consumer_electronics,58.88,marginal
CHIP_00692,consumer_electronics,70.4,compatible
CHIP_00693,consumer_electronics,15.62,incompatible
CHIP_00694,consumer_electronics,58.47,marginal
CHIP_00695,consumer_electronics,56.84,marginal
CHIP_00696,consumer_electronics,27.49,incompatible
CHIP_00697,consumer_electronics,64.33,marginal
CHIP_00698,consumer_electronics,55.96,marginal
CHIP_00699,consumer_electronics,59.41,marginal
CHIP_00700,consumer_electronics,79.26,compatible
CHIP_00701,consumer_electronics,20.63,incompatible
CHIP_00702,consumer_electronics,48.71,incompatible
CHIP_00703,consumer_electronics,70.34,compatible
CHIP_00704,consumer_electronics,78.39,compatible
CHIP_00705,consumer_electronics,28.43,incompatible
CHIP_00706,consumer_electronics,60.31,marginal
CHIP_00707,consumer_electronics,67.15,marginal
CHIP_00708,consumer_electronics,71.58,compatible
CHIP_00709,consumer_electronics,70.37,compatible
CHIP_00710,consumer_electronics,82.88,compatible
CHIP_00711,consumer_electronics,58.08,marginal
CHIP_00712,consumer_electronics,53.9,marginal
CHIP_00713,consumer_electronics,50.5,marginal
CHIP_00714,consumer_electronics,68.85,marginal
CHIP_00715,consumer_electronics,54.9,marginal
CHIP_00716,consumer_electronics,23.23,incompatible
CHIP_00717,consumer_electronics,60.0,marginal
CHIP_00718,consumer_electronics,61.04,marginal
CHIP_00719,consumer_electronics,44.58,incompatible
CHIP_00720,consumer_electronics,70.16,compatible
CHIP_00721,consumer_electronics,75.78,compatible
CHIP_00722,consumer_electronics,47.58,incompatible
CHIP_00723,consumer_electronics,35.39,incompatible
CHIP_00724,consumer_electronics,65.3,marginal
CHIP_00725,consumer_electronics,67.24,marginal
CHIP_00726,consumer_electronics,64.37,marginal
CHIP_00727,consumer_electronics,77.03,compatible
CHIP_00728,consumer_electronics,39.59,incompatible
CHIP_00729,consumer_electronics,48.34,incompatible
CHIP_00730,consumer_electronics,67.33,marginal
CHIP_00731,consumer_electronics,71.25,compatible
CHIP_00732,consumer_electronics,61.93,marginal
CHIP_00733,consumer_electronics,74.01,compatible
CHIP_00734,consumer_electronics,67.52,marginal
CHIP_00735,consumer_electronics,62.24,marginal
CHIP_00736,consumer_electronics,68.12,marginal
CHIP_00737,consumer_electronics,76.67,compatible
CHIP_00738,consumer_electronics,21.97,incompatible
CHIP_00739,consumer_electronics,36.85,incompatible
CHIP_00740,consumer_electronics,76.27,compatible
CHIP_00741,consumer_electronics,81.74,compatible
CHIP_00742,consumer_electronics,59.63,marginal
CHIP_00743,consumer_electronics,50.68,marginal
CHIP_00744,consumer_electronics,72.56,compatible
CHIP_00745,consumer_electronics,62.87,marginal
CHIP_00746,consumer_electronics,90.64,compatible
CHIP_00747,consumer_electronics,75.88,compatible
CHIP_00748,consumer_electronics,42.28,incompatible
CHIP_00749,consumer_electronics,45.69,incompatible
CHIP_00750,consumer_electronics,48.17,incompatible
CHIP_00751,consumer_electronics,68.46,marginal
CHIP_00752,consumer_electronics,55.17,marginal
CHIP_00753,consumer_electronics,69.46,marginal
CHIP_00754,consumer_electronics,84.05,compatible
CHIP_00755,consumer_electronics,84.1,compatible
CHIP_00756,consumer_electronics,45.25,incompatible
CHIP_00757,consumer_electronics,65.89,marginal
CHIP_00758,consumer_electronics,82.51,compatible
CHIP_00759,consumer_electronics,66.04,marginal
CHIP_00760,consumer_electronics,70.28,compatible
CHIP_00761,consumer_electronics,89.68,compatible
CHIP_00762,consumer_electronics,69.77,marginal
CHIP_00763,consumer_electronics,93.74,compatible
CHIP_00764,consumer_electronics,77.58,compatible
CHIP_00765,consumer_electronics,47.49,incompatible
CHIP_00766,consumer_electronics,56.42,marginal
CHIP_00767,consumer_electronics,56.89,marginal
CHIP_00768,consumer_electronics,59.15,marginal
CHIP_00769,consumer_electronics,92.48,compatible
CHIP_00770,consumer_electronics,96.58,compatible
CHIP_00771,consumer_electronics,76.3,compatible
CHIP_00772,consumer_electronics,55.61,marginal
CHIP_00773,consumer_electronics,86.03,compatible
CHIP_00774,consumer_electronics,75.02,compatible
CHIP_00775,consumer_electronics,66.56,marginal
CHIP_00776,consumer_electronics,71.14,compatible
CHIP_00777,consumer_electronics,65.21,marginal
CHIP_00778,consumer_electronics,31.79,incompatible
CHIP_00779,consumer_electronics,46.73,incompatible
CHIP_00780,consumer_electronics,61.27,marginal
CHIP_00781,consumer_electronics,49.96,incompatible
CHIP_00782,consumer_electronics,71.3,compatible
CHIP_00783,consumer_electronics,69.97,marginal
CHIP_00784,consumer_electronics,89.38,compatible
CHIP_00785,consumer_electronics,60.43,marginal
CHIP_00786,consumer_electronics,39.24,incompatible
CHIP_00787,consumer_electronics,48.57,incompatible
CHIP_00788,consumer_electronics,63.4,marginal
CHIP_00789,consumer_electronics,65.21,marginal
CHIP_00790,consumer_electronics,69.4,marginal
CHIP_00791,consumer_electronics,31.77,incompatible
CHIP_00792,consumer_electronics,81.27,compatible
CHIP_00793,consumer_electronics,72.3,compatible
CHIP_00794,consumer_electronics,43.76,incompatible
CHIP_00795,consumer_electronics,68.97,marginal
CHIP_00796,consumer_electronics,56.96,marginal
CHIP_00797,consumer_electronics,69.65,marginal
CHIP_00798,consumer_electronics,84.46,compatible
CHIP_00799,consumer_electronics,76.84,compatible
CHIP_00800,consumer_electronics,73.86,compatible
CHIP_00801,consumer_electronics,62.28,marginal
CHIP_00802,consumer_electronics,63.38,marginal
CHIP_00803,consumer_electronics,53.07,marginal
CHIP_00804,consumer_electronics,85.33,compatible
CHIP_00805,consumer_electronics,60.57,marginal
CHIP_00806,consumer_electronics,70.31,compatible
CHIP_00807,consumer_electronics,50.66,marginal
CHIP_00808,consumer_electronics,68.4,marginal
CHIP_00809,consumer_electronics,54.67,marginal
CHIP_00810,consumer_electronics,40.48,incompatible
CHIP_00811,consumer_electronics,77.85,compatible
CHIP_00812,consumer_electronics,68.92,marginal
CHIP_00813,consumer_electronics,34.1,incompatible
CHIP_00814,consumer_electronics,71.09,compatible
CHIP_00815,consumer_electronics,59.15,marginal
CHIP_00816,consumer_electronics,41.88,incompatible
CHIP_00817,consumer_electronics,64.95,marginal
CHIP_00818,consumer_electronics,65.56,marginal
CHIP_00819,consumer_electronics,29.1,incompatible
CHIP_00820,consumer_electronics,40.14,incompatible
CHIP_00821,consumer_electronics,79.09,compatible
CHIP_00822,consumer_electronics,54.0,marginal
CHIP_00823,consumer_electronics,45.73,incompatible
CHIP_00824,consumer_electronics,27.36,incompatible
CHIP_00825,consumer_electronics,75.97,compatible
CHIP_00826,consumer_electronics,72.4,compatible
CHIP_00827,consumer_electronics,62.91,marginal
CHIP_00828,consumer_electronics,88.81,compatible
CHIP_00829,consumer_electronics,31.28,incompatible
CHIP_00830,consumer_electronics,35.63,incompatible
CHIP_00831,consumer_electronics,83.81,compatible
CHIP_00832,consumer_electronics,55.18,marginal
CHIP_00833,consumer_electronics,53.03,marginal
CHIP_00834,consumer_electronics,54.46,marginal
CHIP_00835,consumer_electronics,35.29,incompatible
CHIP_00836,consumer_electronics,57.85,marginal
CHIP_00837,consumer_electronics,84.73,compatible
CHIP_00838,consumer_electronics,100.0,compatible
CHIP_00839,consumer_electronics,81.95,compatible
CHIP_00840,consumer_electronics,100.0,compatible
CHIP_00841,consumer_electronics,31.86,incompatible
CHIP_00842,consumer_electronics,100.0,compatible
CHIP_00843,consumer_electronics,52.12,marginal
CHIP_00844,consumer_electronics,63.95,marginal
CHIP_00845,consumer_electronics,66.15,marginal
CHIP_00846,consumer_electronics,100.0,compatible
CHIP_00847,consumer_electronics,70.6,compatible
CHIP_00848,consumer_electronics,68.08,marginal
CHIP_00849,consumer_electronics,92.22,compatible
CHIP_00850,consumer_electronics,48.28,incompatible
CHIP_00851,consumer_electronics,54.16,marginal
CHIP_00852,consumer_electronics,87.74,compatible
CHIP_00853,consumer_electronics,57.46,marginal
CHIP_00854,consumer_electronics,63.77,marginal
CHIP_00855,consumer_electronics,56.97,marginal
CHIP_00856,consumer_electronics,81.59,compatible
CHIP_00857,consumer_electronics,41.61,incompatible
CHIP_00858,consumer_electronics,42.77,incompatible
CHIP_00859,consumer_electronics,59.06,marginal
CHIP_00860,consumer_electronics,51.39,marginal
CHIP_00861,consumer_electronics,36.76,incompatible
CHIP_00862,consumer_electronics,57.38,marginal
CHIP_00863,consumer_electronics,51.28,marginal
CHIP_00864,consumer_electronics,57.85,marginal
CHIP_00865,consumer_electronics,56.6,marginal
CHIP_00866,consumer_electronics,28.37,incompatible
CHIP_00867,consumer_electronics,64.21,marginal
CHIP_00868,consumer_electronics,9.06,incompatible
CHIP_00869,consumer_electronics,65.87,marginal
CHIP_00870,consumer_electronics,70.5,compatible
CHIP_00871,consumer_electronics,34.54,incompatible
CHIP_00872,consumer_electronics,81.18,compatible
CHIP_00873,consumer_electronics,71.9,compatible
CHIP_00874,consumer_electronics,16.28,incompatible
CHIP_00875,consumer_electronics,31.03,incompatible
