head,relation,tail
CHIP_00231,HAS_ABNORMAL,PARAM::pin_flatness_deviation_um
CHIP_00273,HAS_ABNORMAL,PARAM::pin_flatness_deviation_um
CHIP_00280,HAS_ABNORMAL,PARAM::pin_flatness_deviation_um
CHIP_00289,HAS_ABNORMAL,PARAM::pin_flatness_deviation_um
CHIP_00294,HAS_ABNORMAL,PARAM::pin_flatness_deviation_um
CHIP_00299,HAS_ABNORMAL,PARAM::pin_flatness_deviation_um
CHIP_00301,HAS_ABNORMAL,PARAM::pin_flatness_deviation_um
CHIP_00311,HAS_ABNORMAL,PARAM::pin_flatness_deviation_um
CHIP_00319,HAS_ABNORMAL,PARAM::pin_flatness_deviation_um
CHIP_00337,HAS_ABNORMAL,PARAM::pin_flatness_deviation_um
CHIP_00346,HAS_ABNORMAL,PARAM::pin_flatness_deviation_um
CHIP_00356,HAS_ABNORMAL,PARAM::pin_flatness_deviation_um
CHIP_00369,HAS_ABNORMAL,PARAM::pin_flatness_deviation_um
CHIP_00371,HAS_ABNORMAL,PARAM::pin_flatness_deviation_um
CHIP_00413,HAS_ABNORMAL,PARAM::pin_flatness_deviation_um
CHIP_00431,HAS_ABNORMAL,PARAM::pin_flatness_deviation_um
CHIP_00459,HAS_ABNORMAL,PARAM::pin_flatness_deviation_um
CHIP_00460,HAS_ABNORMAL,PARAM::pin_flatness_deviation_um
CHIP_00470,HAS_ABNORMAL,PARAM::pin_flatness_deviation_um
CHIP_00530,HAS_ABNORMAL,PARAM::pin_flatness_deviation_um
CHIP_00580,HAS_ABNORMAL,PARAM::pin_flatness_deviation_um
CHIP_00591,HAS_ABNORMAL,PARAM::pin_flatness_deviation_um
CHIP_00613,HAS_ABNORMAL,PARAM::pin_flatness_deviation_um
CHIP_00615,HAS_ABNORMAL,PARAM::pin_flatness_deviation_um
CHIP_00630,HAS_ABNORMAL,PARAM::pin_flatness_deviation_um
CHIP_00636,HAS_ABNORMAL,PARAM::pin_flatness_deviation_um
CHIP_00676,HAS_ABNORMAL,PARAM::pin_flatness_deviation_um
CHIP_00678,HAS_ABNORMAL,PARAM::pin_flatness_deviation_um
CHIP_00693,HAS_ABNORMAL,PARAM::pin_flatness_deviation_um
CHIP_00717,HAS_ABNORMAL,PARAM::pin_flatness_deviation_um
CHIP_00745,HAS_ABNORMAL,PARAM::pin_flatness_deviation_um
CHIP_00753,HAS_ABNORMAL,PARAM::pin_flatness_deviation_um
CHIP_00775,HAS_ABNORMAL,PARAM::pin_flatness_deviation_um
CHIP_00806,HAS_ABNORMAL,PARAM::pin_flatness_deviation_um
CHIP_00824,HAS_ABNORMAL,PARAM::pin_flatness_deviation_um
CHIP_00921,HAS_ABNORMAL,PARAM::pin_flatness_deviation_um
CHIP_00932,HAS_ABNORMAL,PARAM::pin_flatness_deviation_um
CHIP_00962,HAS_ABNORMAL,PARAM::pin_flatness_deviation_um
CHIP_00967,HAS_ABNORMAL,PARAM::pin_flatness_deviation_um
CHIP_00992,HAS_ABNORMAL,PARAM::pin_flatness_deviation_um
CHIP_00045,HAS_ABNORMAL,PARAM::solder_pad_oxidation_percent
CHIP_00060,HAS_ABNORMAL,PARAM::solder_pad_oxidation_percent
CHIP_00099,HAS_ABNORMAL,PARAM::solder_pad_oxidation_percent
CHIP_00187,HAS_ABNORMAL,PARAM::solder_pad_oxidation_percent
CHIP_00231,HAS_ABNORMAL,PARAM::solder_pad_oxidation_percent
CHIP_00321,HAS_ABNORMAL,PARAM::solder_pad_oxidation_percent
CHIP_00370,HAS_ABNORMAL,PARAM::solder_pad_oxidation_percent
CHIP_00376,HAS_ABNORMAL,PARAM::solder_pad_oxidation_percent
CHIP_00434,HAS_ABNORMAL,PARAM::solder_pad_oxidation_percent
CHIP_00468,HAS_ABNORMAL,PARAM::solder_pad_oxidation_percent
CHIP_00481,HAS_ABNORMAL,PARAM::solder_pad_oxidation_percent
CHIP_00517,HAS_ABNORMAL,PARAM::solder_pad_oxidation_percent
CHIP_00562,HAS_ABNORMAL,PARAM::solder_pad_oxidation_percent
CHIP_00576,HAS_ABNORMAL,PARAM::solder_pad_oxidation_percent
CHIP_00733,HAS_ABNORMAL,PARAM::solder_pad_oxidation_percent
CHIP_00744,HAS_ABNORMAL,PARAM::solder_pad_oxidation_percent
CHIP_00771,HAS_ABNORMAL,PARAM::solder_pad_oxidation_percent
CHIP_00808,HAS_ABNORMAL,PARAM::solder_pad_oxidation_percent
CHIP_00813,HAS_ABNORMAL,PARAM::solder_pad_oxidation_percent
CHIP_00816,HAS_ABNORMAL,PARAM::solder_pad_oxidation_percent
CHIP_00827,HAS_ABNORMAL,PARAM::solder_pad_oxidation_percent
CHIP_00858,HAS_ABNORMAL,PARAM::solder_pad_oxidation_percent
CHIP_00862,HAS_ABNORMAL,PARAM::solder_pad_oxidation_percent
CHIP_00902,HAS_ABNORMAL,PARAM::solder_pad_oxidation_percent
CHIP_00935,HAS_ABNORMAL,PARAM::solder_pad_oxidation_percent
CHIP_00962,HAS_ABNORMAL,PARAM::solder_pad_oxidation_percent
CHIP_00987,HAS_ABNORMAL,PARAM::solder_pad_oxidation_percent
CHIP_00011,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00020,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00023,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00053,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00073,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00108,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00127,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00165,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00198,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00226,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00238,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00248,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00266,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00270,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00292,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00307,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00308,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00310,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00314,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00322,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00336,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00346,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00369,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00371,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00399,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00431,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00448,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00452,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00529,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00539,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00548,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00590,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00623,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00644,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00663,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00669,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00676,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00687,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00693,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00714,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00717,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00725,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00732,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00750,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00753,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00762,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00789,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00794,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00810,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00813,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00829,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00835,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00872,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00900,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00906,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00914,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00921,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00932,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00971,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00975,HAS_ABNORMAL,PARAM::package_scratch_depth_um
CHIP_00023,HAS_ABNORMAL,PARAM::warpage_um
CHIP_00039,HAS_ABNORMAL,PARAM::warpage_um
CHIP_00053,HAS_ABNORMAL,PARAM::warpage_um
CHIP_00059,HAS_ABNORMAL,PARAM::warpage_um
CHIP_00114,HAS_ABNORMAL,PARAM::warpage_um
CHIP_00116,HAS_ABNORMAL,PARAM::warpage_um
CHIP_00117,HAS_ABNORMAL,PARAM::warpage_um
CHIP_00139,HAS_ABNORMAL,PARAM::warpage_um
CHIP_00165,HAS_ABNORMAL,PARAM::warpage_um
CHIP_00226,HAS_ABNORMAL,PARAM::warpage_um
CHIP_00321,HAS_ABNORMAL,PARAM::warpage_um
CHIP_00336,HAS_ABNORMAL,PARAM::warpage_um
CHIP_00346,HAS_ABNORMAL,PARAM::warpage_um
CHIP_00351,HAS_ABNORMAL,PARAM::warpage_um
CHIP_00358,HAS_ABNORMAL,PARAM::warpage_um
CHIP_00371,HAS_ABNORMAL,PARAM::warpage_um
CHIP_00373,HAS_ABNORMAL,PARAM::warpage_um
CHIP_00424,HAS_ABNORMAL,PARAM::warpage_um
CHIP_00431,HAS_ABNORMAL,PARAM::warpage_um
CHIP_00444,HAS_ABNORMAL,PARAM::warpage_um
CHIP_00448,HAS_ABNORMAL,PARAM::warpage_um
CHIP_00452,HAS_ABNORMAL,PARAM::warpage_um
CHIP_00480,HAS_ABNORMAL,PARAM::warpage_um
CHIP_00487,HAS_ABNORMAL,PARAM::warpage_um
CHIP_00503,HAS_ABNORMAL,PARAM::warpage_um
CHIP_00554,HAS_ABNORMAL,PARAM::warpage_um
CHIP_00568,HAS_ABNORMAL,PARAM::warpage_um
CHIP_00574,HAS_ABNORMAL,PARAM::warpage_um
CHIP_00644,HAS_ABNORMAL,PARAM::warpage_um
CHIP_00660,HAS_ABNORMAL,PARAM::warpage_um
CHIP_00663,HAS_ABNORMAL,PARAM::warpage_um
CHIP_00669,HAS_ABNORMAL,PARAM::warpage_um
CHIP_00689,HAS_ABNORMAL,PARAM::warpage_um
CHIP_00692,HAS_ABNORMAL,PARAM::warpage_um
CHIP_00695,HAS_ABNORMAL,PARAM::warpage_um
CHIP_00708,HAS_ABNORMAL,PARAM::warpage_um
CHIP_00713,HAS_ABNORMAL,PARAM::warpage_um
CHIP_00717,HAS_ABNORMAL,PARAM::warpage_um
CHIP_00725,HAS_ABNORMAL,PARAM::warpage_um
CHIP_00744,HAS_ABNORMAL,PARAM::warpage_um
CHIP_00779,HAS_ABNORMAL,PARAM::warpage_um
CHIP_00810,HAS_ABNORMAL,PARAM::warpage_um
CHIP_00836,HAS_ABNORMAL,PARAM::warpage_um
CHIP_00884,HAS_ABNORMAL,PARAM::warpage_um
CHIP_00894,HAS_ABNORMAL,PARAM::warpage_um
CHIP_00897,HAS_ABNORMAL,PARAM::warpage_um
CHIP_00907,HAS_ABNORMAL,PARAM::warpage_um
CHIP_00919,HAS_ABNORMAL,PARAM::warpage_um
CHIP_00921,HAS_ABNORMAL,PARAM::warpage_um
CHIP_00932,HAS_ABNORMAL,PARAM::warpage_um
CHIP_00933,HAS_ABNORMAL,PARAM::warpage_um
CHIP_00937,HAS_ABNORMAL,PARAM::warpage_um
CHIP_00948,HAS_ABNORMAL,PARAM::warpage_um
CHIP_00997,HAS_ABNORMAL,PARAM::warpage_um
CHIP_00065,HAS_ABNORMAL,PARAM::pin_coplanarity_percent
CHIP_00082,HAS_ABNORMAL,PARAM::pin_coplanarity_percent
CHIP_00144,HAS_ABNORMAL,PARAM::pin_coplanarity_percent
CHIP_00147,HAS_ABNORMAL,PARAM::pin_coplanarity_percent
CHIP_00154,HAS_ABNORMAL,PARAM::pin_coplanarity_percent
CHIP_00188,HAS_ABNORMAL,PARAM::pin_coplanarity_percent
CHIP_00191,HAS_ABNORMAL,PARAM::pin_coplanarity_percent
CHIP_00207,HAS_ABNORMAL,PARAM::pin_coplanarity_percent
CHIP_00233,HAS_ABNORMAL,PARAM::pin_coplanarity_percent
CHIP_00261,HAS_ABNORMAL,PARAM::pin_coplanarity_percent
CHIP_00273,HAS_ABNORMAL,PARAM::pin_coplanarity_percent
CHIP_00385,HAS_ABNORMAL,PARAM::pin_coplanarity_percent
CHIP_00389,HAS_ABNORMAL,PARAM::pin_coplanarity_percent
CHIP_00447,HAS_ABNORMAL,PARAM::pin_coplanarity_percent
CHIP_00470,HAS_ABNORMAL,PARAM::pin_coplanarity_percent
CHIP_00494,HAS_ABNORMAL,PARAM::pin_coplanarity_percent
CHIP_00503,HAS_ABNORMAL,PARAM::pin_coplanarity_percent
CHIP_00517,HAS_ABNORMAL,PARAM::pin_coplanarity_percent
CHIP_00521,HAS_ABNORMAL,PARAM::pin_coplanarity_percent
CHIP_00565,HAS_ABNORMAL,PARAM::pin_coplanarity_percent
CHIP_00606,HAS_ABNORMAL,PARAM::pin_coplanarity_percent
CHIP_00614,HAS_ABNORMAL,PARAM::pin_coplanarity_percent
CHIP_00758,HAS_ABNORMAL,PARAM::pin_coplanarity_percent
CHIP_00850,HAS_ABNORMAL,PARAM::pin_coplanarity_percent
CHIP_00852,HAS_ABNORMAL,PARAM::pin_coplanarity_percent
CHIP_00925,HAS_ABNORMAL,PARAM::pin_coplanarity_percent
CHIP_00939,HAS_ABNORMAL,PARAM::pin_coplanarity_percent
CHIP_00960,HAS_ABNORMAL,PARAM::pin_coplanarity_percent
CHIP_00018,HAS_ABNORMAL,PARAM::package_size_deviation_percent
CHIP_00025,HAS_ABNORMAL,PARAM::package_size_deviation_percent
CHIP_00056,HAS_ABNORMAL,PARAM::package_size_deviation_percent
CHIP_00080,HAS_ABNORMAL,PARAM::package_size_deviation_percent
CHIP_00132,HAS_ABNORMAL,PARAM::package_size_deviation_percent
CHIP_00170,HAS_ABNORMAL,PARAM::package_size_deviation_percent
CHIP_00172,HAS_ABNORMAL,PARAM::package_size_deviation_percent
CHIP_00180,HAS_ABNORMAL,PARAM::package_size_deviation_percent
CHIP_00215,HAS_ABNORMAL,PARAM::package_size_deviation_percent
CHIP_00242,HAS_ABNORMAL,PARAM::package_size_deviation_percent
CHIP_00266,HAS_ABNORMAL,PARAM::package_size_deviation_percent
CHIP_00291,HAS_ABNORMAL,PARAM::package_size_deviation_percent
CHIP_00305,HAS_ABNORMAL,PARAM::package_size_deviation_percent
CHIP_00326,HAS_ABNORMAL,PARAM::package_size_deviation_percent
CHIP_00331,HAS_ABNORMAL,PARAM::package_size_deviation_percent
CHIP_00417,HAS_ABNORMAL,PARAM::package_size_deviation_percent
CHIP_00487,HAS_ABNORMAL,PARAM::package_size_deviation_percent
CHIP_00489,HAS_ABNORMAL,PARAM::package_size_deviation_percent
CHIP_00516,HAS_ABNORMAL,PARAM::package_size_deviation_percent
CHIP_00524,HAS_ABNORMAL,PARAM::package_size_deviation_percent
CHIP_00535,HAS_ABNORMAL,PARAM::package_size_deviation_percent
CHIP_00542,HAS_ABNORMAL,PARAM::package_size_deviation_percent
CHIP_00571,HAS_ABNORMAL,PARAM::package_size_deviation_percent
CHIP_00606,HAS_ABNORMAL,PARAM::package_size_deviation_percent
CHIP_00629,HAS_ABNORMAL,PARAM::package_size_deviation_percent
CHIP_00649,HAS_ABNORMAL,PARAM::package_size_deviation_percent
CHIP_00709,HAS_ABNORMAL,PARAM::package_size_deviation_percent
CHIP_00749,HAS_ABNORMAL,PARAM::package_size_deviation_percent
CHIP_00752,HAS_ABNORMAL,PARAM::package_size_deviation_percent
CHIP_00753,HAS_ABNORMAL,PARAM::package_size_deviation_percent
CHIP_00757,HAS_ABNORMAL,PARAM::package_size_deviation_percent
CHIP_00792,HAS_ABNORMAL,PARAM::package_size_deviation_percent
CHIP_00826,HAS_ABNORMAL,PARAM::package_size_deviation_percent
CHIP_00831,HAS_ABNORMAL,PARAM::package_size_deviation_percent
CHIP_00873,HAS_ABNORMAL,PARAM::package_size_deviation_percent
CHIP_00880,HAS_ABNORMAL,PARAM::package_size_deviation_percent
CHIP_00914,HAS_ABNORMAL,PARAM::package_size_deviation_percent
CHIP_00918,HAS_ABNORMAL,PARAM::package_size_deviation_percent
CHIP_00920,HAS_ABNORMAL,PARAM::package_size_deviation_percent
CHIP_00944,HAS_ABNORMAL,PARAM::package_size_deviation_percent
CHIP_00945,HAS_ABNORMAL,PARAM::package_size_deviation_percent
CHIP_00986,HAS_ABNORMAL,PARAM::package_size_deviation_percent
CHIP_00001,HAS_ABNORMAL,PARAM::vdd_voltage
CHIP_00038,HAS_ABNORMAL,PARAM::vdd_voltage
CHIP_00048,HAS_ABNORMAL,PARAM::vdd_voltage
CHIP_00067,HAS_ABNORMAL,PARAM::vdd_voltage
CHIP_00085,HAS_ABNORMAL,PARAM::vdd_voltage
CHIP_00104,HAS_ABNORMAL,PARAM::vdd_voltage
CHIP_00117,HAS_ABNORMAL,PARAM::vdd_voltage
CHIP_00122,HAS_ABNORMAL,PARAM::vdd_voltage
CHIP_00135,HAS_ABNORMAL,PARAM::vdd_voltage
CHIP_00143,HAS_ABNORMAL,PARAM::vdd_voltage
CHIP_00164,HAS_ABNORMAL,PARAM::vdd_voltage
CHIP_00185,HAS_ABNORMAL,PARAM::vdd_voltage
CHIP_00205,HAS_ABNORMAL,PARAM::vdd_voltage
CHIP_00213,HAS_ABNORMAL,PARAM::vdd_voltage
CHIP_00219,HAS_ABNORMAL,PARAM::vdd_voltage
CHIP_00254,HAS_ABNORMAL,PARAM::vdd_voltage
CHIP_00260,HAS_ABNORMAL,PARAM::vdd_voltage
CHIP_00272,HAS_ABNORMAL,PARAM::vdd_voltage
CHIP_00299,HAS_ABNORMAL,PARAM::vdd_voltage
CHIP_00338,HAS_ABNORMAL,PARAM::vdd_voltage
CHIP_00344,HAS_ABNORMAL,PARAM::vdd_voltage
CHIP_00373,HAS_ABNORMAL,PARAM::vdd_voltage
CHIP_00380,HAS_ABNORMAL,PARAM::vdd_voltage
CHIP_00394,HAS_ABNORMAL,PARAM::vdd_voltage
CHIP_00442,HAS_ABNORMAL,PARAM::vdd_voltage
CHIP_00443,HAS_ABNORMAL,PARAM::vdd_voltage
CHIP_00474,HAS_ABNORMAL,PARAM::vdd_voltage
CHIP_00498,HAS_ABNORMAL,PARAM::vdd_voltage
CHIP_00520,HAS_ABNORMAL,PARAM::vdd_voltage
CHIP_00543,HAS_ABNORMAL,PARAM::vdd_voltage
CHIP_00549,HAS_ABNORMAL,PARAM::vdd_voltage
CHIP_00565,HAS_ABNORMAL,PARAM::vdd_voltage
CHIP_00577,HAS_ABNORMAL,PARAM::vdd_voltage
CHIP_00579,HAS_ABNORMAL,PARAM::vdd_voltage
CHIP_00597,HAS_ABNORMAL,PARAM::vdd_voltage
CHIP_00607,HAS_ABNORMAL,PARAM::vdd_voltage
CHIP_00615,HAS_ABNORMAL,PARAM::vdd_voltage
CHIP_00637,HAS_ABNORMAL,PARAM::vdd_voltage
CHIP_00638,HAS_ABNORMAL,PARAM::vdd_voltage
CHIP_00660,HAS_ABNORMAL,PARAM::vdd_voltage
CHIP_00684,HAS_ABNORMAL,PARAM::vdd_voltage
CHIP_00727,HAS_ABNORMAL,PARAM::vdd_voltage
CHIP_00733,HAS_ABNORMAL,PARAM::vdd_voltage
CHIP_00735,HAS_ABNORMAL,PARAM::vdd_voltage
CHIP_00744,HAS_ABNORMAL,PARAM::vdd_voltage
CHIP_00814,HAS_ABNORMAL,PARAM::vdd_voltage
CHIP_00818,HAS_ABNORMAL,PARAM::vdd_voltage
CHIP_00833,HAS_ABNORMAL,PARAM::vdd_voltage
CHIP_00845,HAS_ABNORMAL,PARAM::vdd_voltage
CHIP_00869,HAS_ABNORMAL,PARAM::vdd_voltage
CHIP_00872,HAS_ABNORMAL,PARAM::vdd_voltage
CHIP_00902,HAS_ABNORMAL,PARAM::vdd_voltage
CHIP_00909,HAS_ABNORMAL,PARAM::vdd_voltage
CHIP_00930,HAS_ABNORMAL,PARAM::vdd_voltage
CHIP_00944,HAS_ABNORMAL,PARAM::vdd_voltage
CHIP_00953,HAS_ABNORMAL,PARAM::vdd_voltage
CHIP_00959,HAS_ABNORMAL,PARAM::vdd_voltage
CHIP_00966,HAS_ABNORMAL,PARAM::vdd_voltage
CHIP_00993,HAS_ABNORMAL,PARAM::vdd_voltage
CHIP_00019,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00033,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00046,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00048,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00063,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00068,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00111,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00122,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00130,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00135,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00168,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00179,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00183,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00190,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00199,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00201,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00267,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00290,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00291,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00309,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00322,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00347,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00352,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00436,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00458,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00492,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00499,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00506,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00522,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00541,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00567,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00577,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00586,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00626,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00628,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00643,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00659,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00661,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00664,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00672,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00686,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00714,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00742,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00769,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00773,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00793,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00800,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00801,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00806,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00811,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00832,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00833,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00854,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00875,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00909,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00919,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00941,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00959,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00977,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00986,HAS_ABNORMAL,PARAM::idd_static_ma
CHIP_00053,HAS_ABNORMAL,PARAM::idd_dynamic_ma
CHIP_00073,HAS_ABNORMAL,PARAM::idd_dynamic_ma
CHIP_00116,HAS_ABNORMAL,PARAM::idd_dynamic_ma
CHIP_00165,HAS_ABNORMAL,PARAM::idd_dynamic_ma
CHIP_00270,HAS_ABNORMAL,PARAM::idd_dynamic_ma
CHIP_00322,HAS_ABNORMAL,PARAM::idd_dynamic_ma
CHIP_00398,HAS_ABNORMAL,PARAM::idd_dynamic_ma
CHIP_00452,HAS_ABNORMAL,PARAM::idd_dynamic_ma
CHIP_00523,HAS_ABNORMAL,PARAM::idd_dynamic_ma
CHIP_00560,HAS_ABNORMAL,PARAM::idd_dynamic_ma
CHIP_00590,HAS_ABNORMAL,PARAM::idd_dynamic_ma
CHIP_00633,HAS_ABNORMAL,PARAM::idd_dynamic_ma
CHIP_00663,HAS_ABNORMAL,PARAM::idd_dynamic_ma
CHIP_00687,HAS_ABNORMAL,PARAM::idd_dynamic_ma
CHIP_00756,HAS_ABNORMAL,PARAM::idd_dynamic_ma
CHIP_00762,HAS_ABNORMAL,PARAM::idd_dynamic_ma
CHIP_00788,HAS_ABNORMAL,PARAM::idd_dynamic_ma
CHIP_00794,HAS_ABNORMAL,PARAM::idd_dynamic_ma
CHIP_00881,HAS_ABNORMAL,PARAM::idd_dynamic_ma
CHIP_00085,HAS_ABNORMAL,PARAM::voh_voltage
CHIP_00156,HAS_ABNORMAL,PARAM::voh_voltage
CHIP_00179,HAS_ABNORMAL,PARAM::voh_voltage
CHIP_00180,HAS_ABNORMAL,PARAM::voh_voltage
CHIP_00204,HAS_ABNORMAL,PARAM::voh_voltage
CHIP_00205,HAS_ABNORMAL,PARAM::voh_voltage
CHIP_00242,HAS_ABNORMAL,PARAM::voh_voltage
CHIP_00258,HAS_ABNORMAL,PARAM::voh_voltage
CHIP_00272,HAS_ABNORMAL,PARAM::voh_voltage
CHIP_00273,HAS_ABNORMAL,PARAM::voh_voltage
CHIP_00298,HAS_ABNORMAL,PARAM::voh_voltage
CHIP_00299,HAS_ABNORMAL,PARAM::voh_voltage
CHIP_00302,HAS_ABNORMAL,PARAM::voh_voltage
